drug_name,manufacturer,strength,yj_code,price,dosage_form,route_of_administration,generic_name
タルチレリンＯＤ錠５ｍｇ「日医工」,日医工,５ｍｇ１錠,1190014F2030,225.7,内用薬,経口,
タルチレリンＯＤ錠５ｍｇ「ＪＧ」,日本ジェネリック,５ｍｇ１錠,1190014F2048,225.7,内用薬,経口,
タルチレリンＯＤ錠５ｍｇ「アメル」,共和薬品工業,５ｍｇ１錠,1190014F2056,225.7,内用薬,経口,
タルチレリンＯＤ錠５ｍｇ「サワイ」,沢井製薬,５ｍｇ１錠,1190014F2064,225.7,内用薬,経口,
レミッチＯＤ錠２．５μｇ,東レ,２．５μｇ１錠,1190015F1020,599.3,内用薬,経口,
ナルフラフィン塩酸塩ＯＤ錠２．５μｇ「サワイ」,沢井製薬,２．５μｇ１錠,1190015F1038,261.4,内用薬,経口,
ナルフラフィン塩酸塩ＯＤ錠２．５μｇ「フソー」,扶桑薬品工業,２．５μｇ１錠,1190015F1046,261.4,内用薬,経口,
ナルフラフィン塩酸塩ＯＤフィルム２．５μｇ「ニプロ」,ニプロ,２．５μｇ１錠,1190015F1054,261.4,内用薬,経口,
ナルフラフィン塩酸塩２．５μｇカプセル,不明,２．５μｇ１カプセル,1190015M1010,131.1,内用薬,経口,
レミッチカプセル２．５μｇ,東レ,２．５μｇ１カプセル,1190015M1029,599.3,内用薬,経口,
ナルフラフィン塩酸塩カプセル２．５μｇ「あすか」,あすか製薬,２．５μｇ１カプセル,1190015M1061,261.4,内用薬,経口,
ナルフラフィン塩酸塩カプセル２．５μｇ「キッセイ」,キッセイ薬品工業,２．５μｇ１カプセル,1190015M1070,261.4,内用薬,経口,
ナルフラフィン塩酸塩カプセル２．５μｇ「ケミファ」,日本薬品工業,２．５μｇ１カプセル,1190015M1088,261.4,内用薬,経口,
ナルフラフィン塩酸塩カプセル２．５μｇ「トーワ」,シー・エイチ・オー新薬,２．５μｇ１カプセル,1190015M1096,261.4,内用薬,経口,
ナルフラフィン塩酸塩カプセル２．５μｇ「日医工」,日医工,２．５μｇ１カプセル,1190015M1100,261.4,内用薬,経口,
ナルフラフィン塩酸塩カプセル２．５μｇ「ニプロ」,ニプロ,２．５μｇ１カプセル,1190015M1118,261.4,内用薬,経口,
ロゼレム錠８ｍｇ,武田薬品工業,８ｍｇ１錠,1190016F1024,44.7,内用薬,経口,
ラメルテオン錠８ｍｇ「武田テバ」,武田テバファーマ,８ｍｇ１錠,1190016F1032,24.4,内用薬,経口,
ラメルテオン錠８ｍｇ「ＪＧ」,日本ジェネリック,８ｍｇ１錠,1190016F1040,21.9,内用薬,経口,
ラメルテオン錠８ｍｇ「杏林」,キョーリンリメディオ,８ｍｇ１錠,1190016F1059,24.4,内用薬,経口,
ラメルテオン錠８ｍｇ「サワイ」,沢井製薬,８ｍｇ１錠,1190016F1067,21.9,内用薬,経口,
ラメルテオン錠８ｍｇ「トーワ」,東和薬品,８ｍｇ１錠,1190016F1075,21.9,内用薬,経口,
ラメルテオン錠８ｍｇ「日新」,日新製薬（山形）,８ｍｇ１錠,1190016F1083,24.4,内用薬,経口,
プレガバリン２５ｍｇ口腔内崩壊錠,不明,２５ｍｇ１錠,1190017F1010,8.0,内用薬,経口,
リリカＯＤ錠２５ｍｇ,ヴィアトリス製薬,２５ｍｇ１錠,1190017F1029,36.4,内用薬,経口,
プレガバリンＯＤ錠２５ｍｇ「ＫＭＰ」,共創未来ファーマ,２５ｍｇ１錠,1190017F1053,12.9,内用薬,経口,
プレガバリンＯＤ錠２５ｍｇ「ＺＥ」,全星薬品工業,２５ｍｇ１錠,1190017F1096,12.9,内用薬,経口,
プレガバリンＯＤ錠２５ｍｇ「オーハラ」,大原薬品工業,２５ｍｇ１錠,1190017F1118,13.9,内用薬,経口,
プレガバリンＯＤ錠２５ｍｇ「科研」,ダイト,２５ｍｇ１錠,1190017F1126,12.9,内用薬,経口,
プレガバリンＯＤ錠２５ｍｇ「ケミファ」,日本ケミファ,２５ｍｇ１錠,1190017F1142,12.9,内用薬,経口,
プレガバリンＯＤ錠２５ｍｇ「サワイ」,沢井製薬,２５ｍｇ１錠,1190017F1150,12.9,内用薬,経口,
プレガバリンＯＤ錠２５ｍｇ「トーワ」,東和薬品,２５ｍｇ１錠,1190017F1185,12.9,内用薬,経口,
プレガバリンＯＤ錠２５ｍｇ「日医工」,日医工,２５ｍｇ１錠,1190017F1193,12.9,内用薬,経口,
プレガバリンＯＤ錠２５ｍｇ「ファイザー」,ヴィアトリス・ヘルスケア,２５ｍｇ１錠,1190017F1215,12.9,内用薬,経口,
プレガバリンＯＤ錠２５ｍｇ「フェルゼン」,フェルゼンファーマ,２５ｍｇ１錠,1190017F1223,12.9,内用薬,経口,
プレガバリンＯＤ錠２５ｍｇ「三笠」,三笠製薬,２５ｍｇ１錠,1190017F1231,12.9,内用薬,経口,
プレガバリンＯＤ錠２５ｍｇ「明治」,日新製薬（山形）,２５ｍｇ１錠,1190017F1240,12.9,内用薬,経口,
プレガバリンＯＤ錠２５ｍｇ「ＴＣＫ」,辰巳化学,２５ｍｇ１錠,1190017F1258,12.9,内用薬,経口,
プレガバリンＯＤ錠２５ｍｇ「ＶＴＲＳ」,ヴィアトリス・ヘルスケア,２５ｍｇ１錠,1190017F1266,12.9,内用薬,経口,
プレガバリン７５ｍｇ口腔内崩壊錠,不明,７５ｍｇ１錠,1190017F2017,13.3,内用薬,経口,
リリカＯＤ錠７５ｍｇ,ヴィアトリス製薬,７５ｍｇ１錠,1190017F2025,60.2,内用薬,経口,
プレガバリンＯＤ錠７５ｍｇ「ＤＳＥＰ」,第一三共エスファ,７５ｍｇ１錠,1190017F2033,20.9,内用薬,経口,
プレガバリンＯＤ錠７５ｍｇ「ＫＭＰ」,共創未来ファーマ,７５ｍｇ１錠,1190017F2050,20.9,内用薬,経口,
プレガバリンＯＤ錠７５ｍｇ「ＺＥ」,全星薬品工業,７５ｍｇ１錠,1190017F2092,20.9,内用薬,経口,
プレガバリンＯＤ錠７５ｍｇ「オーハラ」,大原薬品工業,７５ｍｇ１錠,1190017F2114,23.0,内用薬,経口,
プレガバリンＯＤ錠７５ｍｇ「科研」,ダイト,７５ｍｇ１錠,1190017F2122,20.9,内用薬,経口,
プレガバリンＯＤ錠７５ｍｇ「ケミファ」,日本ケミファ,７５ｍｇ１錠,1190017F2149,20.9,内用薬,経口,
プレガバリンＯＤ錠７５ｍｇ「サワイ」,沢井製薬,７５ｍｇ１錠,1190017F2157,20.9,内用薬,経口,
プレガバリンＯＤ錠７５ｍｇ「トーワ」,東和薬品,７５ｍｇ１錠,1190017F2181,20.9,内用薬,経口,
プレガバリンＯＤ錠７５ｍｇ「日医工」,日医工,７５ｍｇ１錠,1190017F2190,20.9,内用薬,経口,
プレガバリンＯＤ錠７５ｍｇ「ファイザー」,ヴィアトリス・ヘルスケア,７５ｍｇ１錠,1190017F2211,20.9,内用薬,経口,
プレガバリンＯＤ錠７５ｍｇ「フェルゼン」,フェルゼンファーマ,７５ｍｇ１錠,1190017F2220,20.9,内用薬,経口,
プレガバリンＯＤ錠７５ｍｇ「三笠」,三笠製薬,７５ｍｇ１錠,1190017F2238,20.9,内用薬,経口,
プレガバリンＯＤ錠７５ｍｇ「明治」,日新製薬（山形）,７５ｍｇ１錠,1190017F2246,20.9,内用薬,経口,
プレガバリンＯＤ錠７５ｍｇ「ＴＣＫ」,辰巳化学,７５ｍｇ１錠,1190017F2254,20.9,内用薬,経口,
プレガバリンＯＤ錠７５ｍｇ「ＶＴＲＳ」,ヴィアトリス・ヘルスケア,７５ｍｇ１錠,1190017F2262,20.9,内用薬,経口,
プレガバリン１５０ｍｇ口腔内崩壊錠,不明,１５０ｍｇ１錠,1190017F3013,18.1,内用薬,経口,
リリカＯＤ錠１５０ｍｇ,ヴィアトリス製薬,１５０ｍｇ１錠,1190017F3021,79.1,内用薬,経口,
プレガバリンＯＤ錠１５０ｍｇ「ＤＳＥＰ」,第一三共エスファ,１５０ｍｇ１錠,1190017F3030,28.8,内用薬,経口,
プレガバリンＯＤ錠１５０ｍｇ「ＫＭＰ」,共創未来ファーマ,１５０ｍｇ１錠,1190017F3056,31.0,内用薬,経口,
プレガバリンＯＤ錠１５０ｍｇ「ＮＰＩ」,日本薬品工業,１５０ｍｇ１錠,1190017F3072,29.2,内用薬,経口,
プレガバリンＯＤ錠１５０ｍｇ「ＹＤ」,陽進堂,１５０ｍｇ１錠,1190017F3080,28.8,内用薬,経口,
プレガバリンＯＤ錠１５０ｍｇ「オーハラ」,大原薬品工業,１５０ｍｇ１錠,1190017F3110,31.0,内用薬,経口,
プレガバリンＯＤ錠１５０ｍｇ「科研」,ダイト,１５０ｍｇ１錠,1190017F3129,28.8,内用薬,経口,
プレガバリンＯＤ錠１５０ｍｇ「ケミファ」,日本ケミファ,１５０ｍｇ１錠,1190017F3145,28.8,内用薬,経口,
プレガバリンＯＤ錠１５０ｍｇ「サワイ」,沢井製薬,１５０ｍｇ１錠,1190017F3153,28.8,内用薬,経口,
プレガバリンＯＤ錠１５０ｍｇ「サンド」,サンド,１５０ｍｇ１錠,1190017F3161,28.8,内用薬,経口,
プレガバリンＯＤ錠１５０ｍｇ「トーワ」,東和薬品,１５０ｍｇ１錠,1190017F3188,28.8,内用薬,経口,
プレガバリンＯＤ錠１５０ｍｇ「日医工」,日医工,１５０ｍｇ１錠,1190017F3196,28.8,内用薬,経口,
プレガバリンＯＤ錠１５０ｍｇ「ファイザー」,ヴィアトリス・ヘルスケア,１５０ｍｇ１錠,1190017F3218,28.8,内用薬,経口,
プレガバリンＯＤ錠１５０ｍｇ「フェルゼン」,フェルゼンファーマ,１５０ｍｇ１錠,1190017F3226,28.8,内用薬,経口,
プレガバリンＯＤ錠１５０ｍｇ「三笠」,三笠製薬,１５０ｍｇ１錠,1190017F3234,31.0,内用薬,経口,
プレガバリンＯＤ錠１５０ｍｇ「明治」,日新製薬（山形）,１５０ｍｇ１錠,1190017F3242,28.8,内用薬,経口,
プレガバリンＯＤ錠１５０ｍｇ「ＶＴＲＳ」,ヴィアトリス・ヘルスケア,１５０ｍｇ１錠,1190017F3269,28.8,内用薬,経口,
プレガバリンＯＤ錠５０ｍｇ「ＹＤ」,陽進堂,５０ｍｇ１錠,1190017F4036,15.8,内用薬,経口,
プレガバリンＯＤ錠５０ｍｇ「武田テバ」,武田テバファーマ,５０ｍｇ１錠,1190017F4044,13.4,内用薬,経口,
プレガバリンＯＤ錠５０ｍｇ「日医工」,日医工,５０ｍｇ１錠,1190017F4052,13.4,内用薬,経口,
プレガバリンＯＤ錠５０ｍｇ「三笠」,三笠製薬,５０ｍｇ１錠,1190017F4060,13.4,内用薬,経口,
リリカカプセル２５ｍｇ,ヴィアトリス製薬,２５ｍｇ１カプセル,1190017M1028,36.4,内用薬,経口,
プレガバリンカプセル２５ｍｇ「サワイ」,沢井製薬,２５ｍｇ１カプセル,1190017M1036,12.9,内用薬,経口,
プレガバリンカプセル２５ｍｇ「トーワ」,東和薬品,２５ｍｇ１カプセル,1190017M1044,12.9,内用薬,経口,
プレガバリンカプセル２５ｍｇ「日医工」,日医工,２５ｍｇ１カプセル,1190017M1052,12.9,内用薬,経口,
リリカカプセル７５ｍｇ,ヴィアトリス製薬,７５ｍｇ１カプセル,1190017M2024,60.2,内用薬,経口,
プレガバリンカプセル７５ｍｇ「サワイ」,沢井製薬,７５ｍｇ１カプセル,1190017M2032,20.9,内用薬,経口,
プレガバリンカプセル７５ｍｇ「トーワ」,東和薬品,７５ｍｇ１カプセル,1190017M2040,20.9,内用薬,経口,
プレガバリンカプセル７５ｍｇ「日医工」,日医工,７５ｍｇ１カプセル,1190017M2059,20.9,内用薬,経口,
リリカカプセル１５０ｍｇ,ヴィアトリス製薬,１５０ｍｇ１カプセル,1190017M3020,79.1,内用薬,経口,
プレガバリンカプセル１５０ｍｇ「サワイ」,沢井製薬,１５０ｍｇ１カプセル,1190017M3039,28.8,内用薬,経口,
プレガバリンカプセル１５０ｍｇ「トーワ」,東和薬品,１５０ｍｇ１カプセル,1190017M3047,28.8,内用薬,経口,
プレガバリンカプセル１５０ｍｇ「日医工」,日医工,１５０ｍｇ１カプセル,1190017M3055,28.8,内用薬,経口,
メマンチン塩酸塩５ｍｇ錠,不明,５ｍｇ１錠,1190018F1015,15.4,内用薬,経口,
メマリー錠５ｍｇ,第一三共,５ｍｇ１錠,1190018F1023,56.6,内用薬,経口,
メマンチン塩酸塩錠５ｍｇ「ＤＳＥＰ」,第一三共エスファ,５ｍｇ１錠,1190018F1031,24.2,内用薬,経口,
メマンチン塩酸塩錠５ｍｇ「サワイ」,沢井製薬,５ｍｇ１錠,1190018F1082,24.2,内用薬,経口,
メマンチン塩酸塩錠５ｍｇ「トーワ」,東和薬品,５ｍｇ１錠,1190018F1090,24.2,内用薬,経口,
メマンチン塩酸塩錠５ｍｇ「明治」,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,５ｍｇ１錠,1190018F1112,24.2,内用薬,経口,
メマンチン塩酸塩１０ｍｇ錠,不明,１０ｍｇ１錠,1190018F2011,29.7,内用薬,経口,
メマリー錠１０ｍｇ,第一三共,１０ｍｇ１錠,1190018F2020,97.2,内用薬,経口,
メマンチン塩酸塩錠１０ｍｇ「ＤＳＥＰ」,第一三共エスファ,１０ｍｇ１錠,1190018F2038,42.2,内用薬,経口,
メマンチン塩酸塩錠１０ｍｇ「トーワ」,東和薬品,１０ｍｇ１錠,1190018F2097,42.2,内用薬,経口,
メマンチン塩酸塩錠１０ｍｇ「明治」,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,１０ｍｇ１錠,1190018F2119,42.2,内用薬,経口,
メマンチン塩酸塩２０ｍｇ錠,不明,２０ｍｇ１錠,1190018F3018,52.3,内用薬,経口,
メマリー錠２０ｍｇ,第一三共,２０ｍｇ１錠,1190018F3026,174.8,内用薬,経口,
メマンチン塩酸塩錠２０ｍｇ「ＤＳＥＰ」,第一三共エスファ,２０ｍｇ１錠,1190018F3034,74.5,内用薬,経口,
メマンチン塩酸塩錠２０ｍｇ「トーワ」,東和薬品,２０ｍｇ１錠,1190018F3093,87.4,内用薬,経口,
メマンチン塩酸塩錠２０ｍｇ「明治」,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,２０ｍｇ１錠,1190018F3115,74.5,内用薬,経口,
メマンチン塩酸塩５ｍｇ口腔内崩壊錠,不明,５ｍｇ１錠,1190018F4014,15.4,内用薬,経口,
メマリーＯＤ錠５ｍｇ,第一三共,５ｍｇ１錠,1190018F4022,56.6,内用薬,経口,
メマンチン塩酸塩ＯＤ錠５ｍｇ「ＤＳＥＰ」,第一三共エスファ,５ｍｇ１錠,1190018F4030,24.2,内用薬,経口,
メマンチン塩酸塩ＯＤ錠５ｍｇ「ＪＧ」,日本ジェネリック,５ｍｇ１錠,1190018F4049,24.2,内用薬,経口,
メマンチン塩酸塩ＯＤ錠５ｍｇ「ＴＣＫ」,辰巳化学,５ｍｇ１錠,1190018F4073,24.2,内用薬,経口,
メマンチン塩酸塩ＯＤ錠５ｍｇ「クラシエ」,日本薬品工業,５ｍｇ１錠,1190018F4138,28.6,内用薬,経口,
メマンチン塩酸塩ＯＤ錠５ｍｇ「サワイ」,沢井製薬,５ｍｇ１錠,1190018F4154,24.2,内用薬,経口,
メマンチン塩酸塩ＯＤ錠５ｍｇ「タカタ」,高田製薬,５ｍｇ１錠,1190018F4170,30.3,内用薬,経口,
メマンチン塩酸塩ＯＤ錠５ｍｇ「トーワ」,東和薬品,５ｍｇ１錠,1190018F4197,24.2,内用薬,経口,
メマンチン塩酸塩ＯＤ錠５ｍｇ「日新」,日新製薬（山形）,５ｍｇ１錠,1190018F4219,24.2,内用薬,経口,
メマンチン塩酸塩ＯＤ錠５ｍｇ「フェルゼン」,ダイト,５ｍｇ１錠,1190018F4235,24.2,内用薬,経口,
メマンチン塩酸塩ＯＤ錠５ｍｇ「明治」,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,５ｍｇ１錠,1190018F4243,24.2,内用薬,経口,
メマンチン塩酸塩１０ｍｇ口腔内崩壊錠,不明,１０ｍｇ１錠,1190018F5010,29.7,内用薬,経口,
メマリーＯＤ錠１０ｍｇ,第一三共,１０ｍｇ１錠,1190018F5029,97.2,内用薬,経口,
メマンチン塩酸塩ＯＤ錠１０ｍｇ「ＤＳＥＰ」,第一三共エスファ,１０ｍｇ１錠,1190018F5037,42.2,内用薬,経口,
メマンチン塩酸塩ＯＤ錠１０ｍｇ「ＪＧ」,日本ジェネリック,１０ｍｇ１錠,1190018F5045,42.2,内用薬,経口,
メマンチン塩酸塩ＯＤ錠１０ｍｇ「ＴＣＫ」,辰巳化学,１０ｍｇ１錠,1190018F5070,42.2,内用薬,経口,
メマンチン塩酸塩ＯＤ錠１０ｍｇ「クラシエ」,日本薬品工業,１０ｍｇ１錠,1190018F5134,42.2,内用薬,経口,
メマンチン塩酸塩ＯＤ錠１０ｍｇ「タカタ」,高田製薬,１０ｍｇ１錠,1190018F5177,53.2,内用薬,経口,
メマンチン塩酸塩ＯＤ錠１０ｍｇ「トーワ」,東和薬品,１０ｍｇ１錠,1190018F5193,42.2,内用薬,経口,
メマンチン塩酸塩ＯＤ錠１０ｍｇ「フェルゼン」,ダイト,１０ｍｇ１錠,1190018F5231,42.2,内用薬,経口,
メマンチン塩酸塩ＯＤ錠１０ｍｇ「明治」,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,１０ｍｇ１錠,1190018F5240,42.2,内用薬,経口,
メマンチン塩酸塩２０ｍｇ口腔内崩壊錠,不明,２０ｍｇ１錠,1190018F6017,52.3,内用薬,経口,
メマリーＯＤ錠２０ｍｇ,第一三共,２０ｍｇ１錠,1190018F6025,174.8,内用薬,経口,
メマンチン塩酸塩ＯＤ錠２０ｍｇ「ＤＳＥＰ」,第一三共エスファ,２０ｍｇ１錠,1190018F6033,74.5,内用薬,経口,
メマンチン塩酸塩ＯＤ錠２０ｍｇ「ＪＧ」,日本ジェネリック,２０ｍｇ１錠,1190018F6041,74.5,内用薬,経口,
メマンチン塩酸塩ＯＤ錠２０ｍｇ「ＴＣＫ」,辰巳化学,２０ｍｇ１錠,1190018F6076,74.5,内用薬,経口,
メマンチン塩酸塩ＯＤ錠２０ｍｇ「クラシエ」,日本薬品工業,２０ｍｇ１錠,1190018F6130,74.5,内用薬,経口,
メマンチン塩酸塩ＯＤ錠２０ｍｇ「タカタ」,高田製薬,２０ｍｇ１錠,1190018F6173,90.7,内用薬,経口,
メマンチン塩酸塩ＯＤ錠２０ｍｇ「トーワ」,東和薬品,２０ｍｇ１錠,1190018F6190,87.4,内用薬,経口,
メマンチン塩酸塩ＯＤ錠２０ｍｇ「日新」,日新製薬（山形）,２０ｍｇ１錠,1190018F6211,90.7,内用薬,経口,
メマンチン塩酸塩ＯＤ錠２０ｍｇ「フェルゼン」,ダイト,２０ｍｇ１錠,1190018F6238,74.5,内用薬,経口,
メマンチン塩酸塩ＯＤ錠２０ｍｇ「明治」,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,２０ｍｇ１錠,1190018F6246,74.5,内用薬,経口,
メマンチン塩酸塩ＯＤ錠１５ｍｇ「ＴＣＫ」,辰巳化学,１５ｍｇ１錠,1190018F7021,56.7,内用薬,経口,
メマンチン塩酸塩ＯＤ錠１５ｍｇ「クラシエ」,日本薬品工業,１５ｍｇ１錠,1190018F7030,52.1,内用薬,経口,
メマンチン塩酸塩ＯＤ錠１５ｍｇ「ケミファ」,日本ケミファ,１５ｍｇ１錠,1190018F7048,52.1,内用薬,経口,
メマンチン塩酸塩ＯＤ錠１５ｍｇ「サンド」,サンド,１５ｍｇ１錠,1190018F7056,52.1,内用薬,経口,
メマンチン塩酸塩ＯＤ錠１５ｍｇ「日新」,日新製薬（山形）,１５ｍｇ１錠,1190018F7064,56.7,内用薬,経口,
メマリードライシロップ２％,第一三共,２％１ｇ,1190018R1020,268.9,内用薬,経口,
メマンチン塩酸塩ＤＳ２％「サワイ」,沢井製薬,２％１ｇ,1190018R1038,109.8,内用薬,経口,
メマンチン塩酸塩ドライシロップ２％「ＤＳＥＰ」,第一三共エスファ,２％１ｇ,1190018R1046,109.8,内用薬,経口,
レミニール錠４ｍｇ,太陽ファルマ,４ｍｇ１錠,1190019F1028,55.9,内用薬,経口,
レミニール錠８ｍｇ,太陽ファルマ,８ｍｇ１錠,1190019F2024,100.8,内用薬,経口,
レミニール錠１２ｍｇ,太陽ファルマ,１２ｍｇ１錠,1190019F3020,121.0,内用薬,経口,
レミニールＯＤ錠４ｍｇ,太陽ファルマ,４ｍｇ１錠,1190019F4027,55.9,内用薬,経口,
ガランタミンＯＤ錠４ｍｇ「ＤＳＥＰ」,第一三共エスファ,４ｍｇ１錠,1190019F4035,20.6,内用薬,経口,
ガランタミンＯＤ錠４ｍｇ「ＪＧ」,日本ジェネリック,４ｍｇ１錠,1190019F4043,20.6,内用薬,経口,
